,solar,P_solar_max,P_solar_min,P_load,load_min,load_max,SOC_min,SOC_max,P_batt_max,P_batt_min,battery_eta,import_price,export_price,raise_price,lower_price,nu,P_solar,P_meter,P_batt,SOC,Online,import_DOE,export_DOE,import_IOE,export_IOE,settled_revenue,aggregator,R_bid,L_bid
1289,-6.785866641998333,0,-10,10.446346660812,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00262,0.00092,0.1,,,,,1,,,,,,1,,
1290,-6.389633345600001,0,-10,10.466126618975668,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00187,0.00092,0.1,,,,,1,,,,,,1,,
1291,-6.366050012913333,0,-10,10.86966328652133,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00266,0.00117,0.1,,,,,1,,,,,,1,,
1292,-5.782600021366666,0,-10,9.728999980576331,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00254,0.00083,0.1,,,,,1,,,,,,1,,
1293,-5.959183335305,0,-10,9.069546648075336,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00257,0.00083,0.1,,,,,1,,,,,,1,,
1294,-5.146216686568333,0,-10,8.358156681872668,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00178,0.00155,0.1,,,,,1,,,,,,1,,
1295,-5.498033324878332,0,-10,9.268359998256331,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00173,0.00179,0.1,,,,,1,,,,,,1,,
1296,-5.772283339496666,0,-10,10.686710040149665,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00173,0.00178,0.1,,,,,1,,,,,,1,,
1297,-4.898847442555932,0,-10,9.26659448993808,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00206,0.00164,0.1,,,,,1,,,,,,1,,
1298,-5.456393445124589,0,-10,10.199905907821126,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00174,0.00178,0.1,,,,,1,,,,,,1,,
1299,-5.812610197874576,0,-10,10.716235747502,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00214,0.00178,0.1,,,,,1,,,,,,1,,
1300,-6.140983612813115,0,-10,10.914446491887135,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00234,0.00167,0.1,,,,,1,,,,,,1,,
1301,-5.561900003753334,0,-10,10.132220014991336,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00234,0.00168,0.1,,,,,1,,,,,,1,,
1302,-5.5991666634850015,0,-10,10.259439989101336,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00234,0.00219,0.1,,,,,1,,,,,,1,,
1303,-5.29111666679,0,-10,9.591436632874,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00287,0.00172,0.1,,,,,1,,,,,,1,,
1304,-3.502904855017241,0,-10,5.774860670461593,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00239,0.0018,0.1,,,,,1,,,,,,1,,
1305,-3.63723335663,0,-10,6.363006702123669,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.0038,0.00164,0.1,,,,,1,,,,,,1,,
1306,-3.645266683895,0,-10,6.093300038514,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00287,0.00164,0.1,,,,,1,,,,,,1,,
1307,-4.883200037476665,0,-10,8.843680043208664,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00386,0.00164,0.1,,,,,1,,,,,,1,,
1308,-3.856950004893335,0,-10,6.836550000067335,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00405,0.00178,0.1,,,,,1,,,,,,1,,
1309,-4.02525000175,0,-10,6.911010003323999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00493,0.00164,0.1,,,,,1,,,,,,1,,
1310,-4.477083341278334,0,-10,8.216523349078333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00468,0.00164,0.1,,,,,1,,,,,,1,,
1311,-5.038716673858334,0,-10,9.282636709788331,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00493,0.00173,0.1,,,,,1,,,,,,1,,
1312,-4.850850017864999,0,-10,8.960849990903,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00456,0.00179,0.1,,,,,1,,,,,,1,,
1313,-5.039816673593333,0,-10,9.285693350795665,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00428,0.00173,0.1,,,,,1,,,,,,1,,
1314,-5.327116648355,0,-10,9.954530087787331,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00428,0.00117,0.1,,,,,1,,,,,,1,,
1315,-5.809166677791664,0,-10,10.747886731497662,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00449954,0.00112,0.1,,,,,1,,,,,,1,,
1316,-3.950119988128335,0,-10,7.014309989508669,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00447,0.00112,0.1,,,,,1,,,,,,1,,
1317,-3.625999999041668,0,-10,6.255270008477336,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00418,0.00172,0.1,,,,,1,,,,,,1,,
1318,-2.890138324101667,0,-10,4.638534993139001,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00429,0.00178,0.1,,,,,1,,,,,,1,,
1319,-4.951166669523333,0,-10,9.265753323294334,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00429,0.00155,0.1,,,,,1,,,,,,1,,
1320,-4.669677972798303,0,-10,8.686448936940367,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00387,0.00173,0.1,,,,,1,,,,,,1,,
1321,-3.7779180573672138,0,-10,6.74415806978192,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00388,0.00172,0.1,,,,,1,,,,,,1,,
1322,-2.65205933280339,0,-10,4.654266689520002,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00323,0.00178,0.1,,,,,1,,,,,,1,,
1323,-2.228795094563935,0,-10,3.841585667470208,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00415,0.00155,0.1,,,,,1,,,,,,1,,
1324,-2.305958330635,0,-10,4.002278310036999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00322,0.00173,0.1,,,,,1,,,,,,1,,
1325,-2.7788916707100006,0,-10,4.948971652104001,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00327,0.00178,0.1,,,,,1,,,,,,1,,
1326,-3.23393333752,0,-10,5.8506533457900005,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00334,0.00342,0.1,,,,,1,,,,,,1,,
1327,-2.9856933077216667,0,-10,5.528733295437666,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00338,0.01163,0.1,,,,,1,,,,,,1,,
1328,-3.14953333537,0,-10,5.851453350616,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00239,0.01068,0.1,,,,,1,,,,,,1,,
1329,-4.341116654875,0,-10,8.179676641937665,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00206,0.01118,0.1,,,,,1,,,,,,1,,
1330,-4.236399992301666,0,-10,7.897119990077667,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00173,0.00723,0.1,,,,,1,,,,,,1,,
1331,-4.461866656943333,0,-10,8.401879984198665,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00174,0.00759,0.1,,,,,1,,,,,,1,,
1332,-4.1025000135116665,0,-10,7.374986673720665,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00164,0.00723,0.1,,,,,1,,,,,,1,,
1333,-3.220056672893334,0,-10,5.880936649673333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00138135,0.00426826,0.1,,,,,1,,,,,,1,,
1334,-2.6951816757516665,0,-10,4.5856616563416654,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00335,0.1,,,,,1,,,,,,1,,
1335,-2.905611666043333,0,-10,5.229531670393333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.0037,0.1,,,,,1,,,,,,1,,
1336,-3.759516660380001,0,-10,6.9826956873218045,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00498,0.1,,,,,1,,,,,,1,,
1337,-4.033152523688135,0,-10,7.6412946721921475,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00838,0.1,,,,,1,,,,,,1,,
1338,-4.274852459547541,0,-10,7.9484344775625075,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.0047,0.1,,,,,1,,,,,,1,,
1339,-3.53778332074,0,-10,6.597063315431999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00423,0.1,,,,,1,,,,,,1,,
1340,-3.0311316708850016,0,-10,5.043164989469336,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.01049,0.1,,,,,1,,,,,,1,,
1341,-2.7674133340516667,0,-10,4.237676667750334,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.0134,0.1,,,,,1,,,,,,1,,
1342,-2.694009995461666,0,-10,4.1919899970296655,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00948529,0.1,,,,,1,,,,,,1,,
1343,-2.765573346614999,0,-10,4.503240032216333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.01076,0.1,,,,,1,,,,,,1,,
1344,-2.901745001480001,0,-10,5.195664996872001,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00728,0.1,,,,,1,,,,,,1,,
1345,-2.9143762548101697,0,-10,5.108456259060168,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00118,0.0077,0.1,,,,,1,,,,,,1,,
1346,-3.4631016254426217,0,-10,6.348381632438622,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00781,0.1,,,,,1,,,,,,1,,
1347,-3.572183322906666,0,-10,6.416183327184666,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00118,0.00775,0.1,,,,,1,,,,,,1,,
1348,-4.545233337081665,0,-10,8.438093367143997,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00739,0.1,,,,,1,,,,,,1,,
1349,-3.565395013491667,0,-10,5.989395005511666,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00989,0.1,,,,,1,,,,,,1,,
1350,-3.280608328188334,0,-10,5.848128331508335,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00775,0.1,,,,,1,,,,,,1,,
1351,-2.6073733329783337,0,-10,4.389853333226333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00118,0.00728,0.1,,,,,1,,,,,,1,,
1352,-2.781598341466667,0,-10,4.919518329510666,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00118,0.00759,0.1,,,,,1,,,,,,1,,
1353,-2.153296669324999,0,-10,3.6945766570089984,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00118,0.01025,0.1,,,,,1,,,,,,1,,
1354,-2.05302332044,0,-10,3.494223309742,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00123,0.00712,0.1,,,,,1,,,,,,1,,
1355,-1.7860627194525422,0,-10,2.826942717070543,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00118,0.0134,0.1,,,,,1,,,,,,1,,
1356,-1.784859995045,0,-10,2.878241230031736,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00118,0.0107,0.1,,,,,1,,,,,,1,,
1357,-1.8586442529131144,0,-10,3.2615760213986045,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00117,0.011242,0.1,,,,,1,,,,,,1,,
1358,-1.9695135617661013,0,-10,3.559033556576101,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00117,0.01379,0.1,,,,,1,,,,,,1,,
1359,-1.8919868860131148,0,-10,3.3288668854871144,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00117,0.01374,0.1,,,,,1,,,,,,1,,
1360,-1.5773254269237282,0,-10,2.635602977609401,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00117,0.01574,0.1,,,,,1,,,,,,1,,
1361,-1.4285737745147544,0,-10,2.361585519600009,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00117,0.01334,0.1,,,,,1,,,,,,1,,
1362,-1.433554241222034,0,-10,2.455758307660809,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00118,0.01966062,0.1,,,,,1,,,,,,1,,
1363,-1.4332196731967213,0,-10,2.4063255277752305,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00118,0.01365,0.1,,,,,1,,,,,,1,,
1364,-1.3492566645133337,0,-10,2.1966966489413338,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00117,0.01379,0.1,,,,,1,,,,,,1,,
1365,-1.2008799970166668,0,-10,1.935519989148667,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00117,0.01379,0.1,,,,,1,,,,,,1,,
1366,-1.0555566708266666,0,-10,1.6169166601946665,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00117,0.01468,0.1,,,,,1,,,,,,1,,
1367,-0.9251583327816668,0,-10,1.419798322385666,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00117,0.01628,0.1,,,,,1,,,,,,1,,
1368,-0.7983749955933331,0,-10,1.097654984049333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00117,0.01570436,0.1,,,,,1,,,,,,1,,
1369,-0.6223949993616668,0,-10,0.8457183214983333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00197,0.00956,0.1,,,,,1,,,,,,1,,
1370,-0.4837450012600001,0,-10,0.6875416512206667,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00197,0.01073,0.1,,,,,1,,,,,,1,,
1371,-0.4487171172933334,0,-10,0.5416004350116665,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00211,0.00618,0.1,,,,,1,,,,,,1,,
1372,-0.4619002982533334,0,-10,0.5053202822703331,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00225,0.00634,0.1,,,,,1,,,,,,1,,
1373,-0.3758750004033334,0,-10,0.8602183343273339,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00225,0.00629,0.1,,,,,1,,,,,,1,,
1374,-0.3978349998633333,0,-10,0.4648549939726663,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00225,0.00465,0.1,,,,,1,,,,,,1,,
1375,-0.3965945005516667,0,-10,0.4223778199513336,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00225,0.00465,0.1,,,,,1,,,,,,1,,
1376,-0.3948504996749999,0,-10,0.3190004948916667,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00186,0.00465,0.1,,,,,1,,,,,,1,,
1377,-0.3776166667566668,0,-10,0.3543366607526669,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00239,0.00465,0.1,,,,,1,,,,,,1,,
1378,-0.3219516661033333,0,-10,0.3295483288713334,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00118,0.0037,0.1,,,,,1,,,,,,1,,
1379,-0.1518880005916666,0,-10,0.5045846660339994,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00124,0.00381,0.1,,,,,1,,,,,,1,,
1380,-0.0753616666899999,0,-10,0.7069383281423325,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00118,0.0049,0.1,,,,,1,,,,,,1,,
1381,-0.0439783333816666,0,-10,1.0129516739556657,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00289,0.00562,0.1,,,,,1,,,,,,1,,
1382,-0.0060483332816666,0,-10,0.7925983393563335,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00349,0.00339,0.1,,,,,1,,,,,,1,,
1383,-0.006288333435,0,-10,0.8134550019936663,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00336,0.0022,0.1,,,,,1,,,,,,1,,
1384,0.0,0,-10,0.8207250047033338,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00343,0.00309,0.1,,,,,1,,,,,,1,,
1385,0.0,0,-10,1.1007100225143331,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00336,0.00211,0.1,,,,,1,,,,,,1,,
1386,0.0,0,-10,2.3470883290633333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00249,0.00219,0.1,,,,,1,,,,,,1,,
1387,0.0,0,-10,7.784643942832742,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00197,0.0022,0.1,,,,,1,,,,,,1,,
1388,0.0,0,-10,0.0590809820494131,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00153,0.00228,0.1,,,,,1,,,,,,1,,
1389,0.0,0,-10,2.327237116736929,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00117,0.00228,0.1,,,,,1,,,,,,1,,
1390,0.0,0,-10,0.6519886871057694,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00117,0.00228,0.1,,,,,1,,,,,,1,,
1391,0.0,0,-10,2.531121786558665,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00153,0.00228,0.1,,,,,1,,,,,,1,,
1392,0.0,0,-10,1.331709009544333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0015,0.00228,0.1,,,,,1,,,,,,1,,
1393,0.0,0,-10,0.6074899965993331,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00154,0.00164,0.1,,,,,1,,,,,,1,,
1394,0.0,0,-10,0.569511666858,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0015,0.00120097,0.1,,,,,1,,,,,,1,,
1395,0.0,0,-10,1.0067816579890003,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00211,0.1,,,,,1,,,,,,1,,
1396,0.0,0,-10,0.5626299943846665,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00573,0.1,,,,,1,,,,,,1,,
1397,0.0,0,-10,0.5263366622263332,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00164,0.1,,,,,1,,,,,,1,,
1398,0.0,0,-10,0.5497633311950001,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00164,0.1,,,,,1,,,,,,1,,
1399,0.0,0,-10,0.5069100034049999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00211,0.1,,,,,1,,,,,,1,,
1400,0.0,0,-10,0.5994550004570001,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00211,0.1,,,,,1,,,,,,1,,
1401,0.0,0,-10,0.600701661697333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00239,0.1,,,,,1,,,,,,1,,
1402,0.0,0,-10,0.6085366676363331,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00234,0.1,,,,,1,,,,,,1,,
1403,0.0,0,-10,0.5294433326700001,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00118,0.00342,0.1,,,,,1,,,,,,1,,
1404,0.0,0,-10,0.5169600056337966,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0015,0.00667,0.1,,,,,1,,,,,,1,,
1405,0.0,0,-10,0.6229101677292131,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00188,0.01394,0.1,,,,,1,,,,,,1,,
1406,0.0,0,-10,0.6627901695664908,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00252,0.0137,0.1,,,,,1,,,,,,1,,
1407,0.0,0,-10,0.5398449964950005,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00164,0.01065,0.1,,,,,1,,,,,,1,,
1408,0.0,0,-10,0.5097328280163612,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00159,0.05763931,0.1,,,,,1,,,,,,1,,
1409,0.0,0,-10,0.5173559828880394,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00237,0.03884017,0.1,,,,,1,,,,,,1,,
1410,0.0,0,-10,0.7813842679855738,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0031,0.06728979,0.1,,,,,1,,,,,,1,,
1411,0.0,0,-10,0.0754111689905385,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00548375,0.08199342,0.1,,,,,1,,,,,,1,,
1412,0.0,0,-10,0.7339300140776666,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00557,0.05658153,0.1,,,,,1,,,,,,1,,
1413,0.0,0,-10,0.7289683500276666,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00668,0.069786,0.1,,,,,1,,,,,,1,,
1414,0.0,0,-10,0.8152716683690004,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00689559,0.07550282,0.1,,,,,1,,,,,,1,,
1415,0.0,0,-10,1.0830266691583337,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0043925,0.07907,0.1,,,,,1,,,,,,1,,
1416,0.0,0,-10,0.728194997729666,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00627,0.07535766,0.1,,,,,1,,,,,,1,,
1417,0.0,0,-10,1.032488927308254,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00399,0.08385402,0.1,,,,,1,,,,,,1,,
1418,0.0,0,-10,0.6597083337323341,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00362,0.08727231,0.1,,,,,1,,,,,,1,,
1419,0.0,0,-10,0.7214883452980001,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00459,0.09185655,0.1,,,,,1,,,,,,1,,
1420,0.0,0,-10,0.7183133324780002,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00399,0.0871646,0.1,,,,,1,,,,,,1,,
1421,0.0,0,-10,0.4521750551576185,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00372,0.0972201,0.1,,,,,1,,,,,,1,,
1422,0.0,0,-10,0.4308099662614787,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00338,0.12095448,0.1,,,,,1,,,,,,1,,
1423,0.0,0,-10,0.4997985321451479,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00227,0.04985,0.1,,,,,1,,,,,,1,,
1424,0.0,0,-10,0.4435305059398142,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00227,0.07543,0.1,,,,,1,,,,,,1,,
1425,0.0,0,-10,6.6076849992060005,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00178,0.04985,0.1,,,,,1,,,,,,1,,
1426,0.0,0,-10,7.458185334438921,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0027,0.04985,0.1,,,,,1,,,,,,1,,
1427,0.0,0,-10,7.670783875032302,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00173,0.06753,0.1,,,,,1,,,,,,1,,
1428,0.0,0,-10,8.004693153056225,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00178,0.0784,0.1,,,,,1,,,,,,1,,
1429,0.0,0,-10,8.002566816240552,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00372,0.09714235,0.1,,,,,1,,,,,,1,,
1430,0.0,0,-10,8.011990597957286,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00221,0.0708,0.1,,,,,1,,,,,,1,,
1431,0.0,0,-10,7.978223771782529,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00281,0.08683917,0.1,,,,,1,,,,,,1,,
1432,0.0,0,-10,8.17777792436193,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00369,0.12518,0.1,,,,,1,,,,,,1,,
1433,0.0,0,-10,0.8343810300539187,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00496,0.09249983,0.1,,,,,1,,,,,,1,,
1434,0.0,0,-10,0.2225941938079999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00615,0.10731,0.1,,,,,1,,,,,,1,,
1435,-3.384e-05,0,-10,0.5591661634380004,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.004,0.09203827,0.1,,,,,1,,,,,,1,,
1436,-0.0001032305084745,0,-10,0.4784057144327172,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00363,0.10394,0.1,,,,,1,,,,,,1,,
1437,-3.3285245901639346e-05,0,-10,0.3902067229240986,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00732,0.10197822,0.1,,,,,1,,,,,,1,,
1438,0.0,0,-10,0.392816334134694,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.01437,0.18719375,0.1,,,,,1,,,,,,1,,
1439,0.0,0,-10,0.4602353003686277,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00291,0.08402206,0.1,,,,,1,,,,,,1,,
1440,-6.766667e-05,0,-10,0.5965723371660004,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00173,0.09463029,0.1,,,,,1,,,,,,1,,
1441,-1.692e-05,0,-10,0.5567830908540002,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00155,0.12633567,0.1,,,,,1,,,,,,1,,
