,P_meter,P_solar,P_batt,SOC,Online
6389,0.11342400063117158,0.0,0.0,2.3303925000481627,1.0
6390,0.0,0.0,-0.1122390005202,2.3303925000481662,1.0
6391,0.11577000027207189,0.0,0.0,2.32,1.0
6392,0.11241900032517128,0.0,0.0,2.32,1.0
6393,0.14485800015927128,0.0,0.0,2.32,1.0
6394,0.19247399988867128,0.0,0.0,2.32,1.0
6395,0.17220300003027128,0.0,0.0,2.32,1.0
6396,0.11637300000297188,0.0,0.0,2.32,1.0
6397,0.12442799976117158,0.0,0.0,2.32,1.0
6398,0.12739500006447188,0.0,0.0,2.32,1.0
6399,0.01949099987217188,0.0,0.0,2.32,1.0
6400,0.07516200052917128,0.0,0.0,2.32,1.0
6401,0.09205200022557188,0.0,0.0,2.32,1.0
6402,0.10440900038517158,0.0,0.0,2.32,1.0
6403,0.09890400006927128,0.0,0.0,2.32,1.0
6404,0.09006020355262598,-0.0064677967647456,0.0,2.32,1.0
6405,0.06087299999527089,-0.0184800002660004,0.0,2.32,0.0
6406,0.1375412038865101,-0.0314277970476612,0.0,2.32,1.0
6407,0.1041280015066717,-0.061807999295199596,0.0,2.32,1.0
6408,-0.055541389060263076,-0.0991313897046912,0.0,2.32,1.0
6409,-0.07379500022707089,-0.15236800015719962,0.0,2.32,1.0
6410,-0.04875899979197226,-0.1962239996240004,0.0,2.32,1.0
6411,-0.1255699185528253,-0.2565039992720004,0.0,2.32,1.0
6412,-0.18826953388242454,-0.30329200317399957,0.0,2.32,1.0
6413,-0.31927600247967125,-0.4014880006608,0.0,2.32,1.0
6414,-0.5249139999907719,-0.5890719994340003,0.0,2.32,1.0
6415,-0.6283109969828718,-0.6652439984784,0.0,2.32,1.0
6416,-0.6605651408341224,-0.6747371413075511,0.0,2.32,1.0
6417,0.0,-0.890055995586,0.8720409994782,2.32,1.0
6418,-0.9004019966845714,-0.9626279982392004,0.0,2.385403074960865,1.0
6419,-1.037458508499992,-1.0517840030264003,0.0,2.3854030749608697,1.0
6420,-1.1955374700571555,-1.219220001041196,0.0,2.3854030749608697,1.0
6421,0.0,-1.6186240000220038,1.6147360005911036,2.3854030749608697,1.0
6422,0.0,-1.676627998528404,1.6554810001694042,2.5065082750052023,1.0
6423,0.0,-1.780187998036404,1.6924049977943036,2.6306693500179072,1.0
6424,0.0,-2.7770040192488037,2.6988210196970037,2.75759972485248,1.0
6425,0.0,-2.9774520003975957,2.846964000778896,2.9600113013297555,1.0
6426,0.0,-3.1598000121048,3.0703940163000008,3.173533601388172,1.0
6427,0.0,-3.300257780583876,2.773749154976853,3.403813152610672,1.0
6428,0.0,-3.725884022717604,2.64967511554056,3.611844339233936,1.0
6429,0.0,-3.8932359776468037,3.3613059763406046,3.810569972899478,1.0
6430,0.0,-4.014315969941196,3.7005819693303956,4.062667921125023,1.0
6431,0.0,-4.325011983890004,3.451468988954605,4.340211568824802,1.0
6432,0.0,-4.114284008502,3.9352410089093994,4.599071742996398,1.0
6433,0.0,-3.623162026395108,2.605463015647611,4.894214818664603,1.0
6434,0.0,-4.7286000040788,3.2443319969934024,5.089624544838173,1.0
6435,0.0,-4.5220239971976,2.457919546411656,5.332949444612678,1.0
6436,0.0,-4.7096039919912,4.196823529317018,5.5172934105935525,1.0
6437,0.0,-5.102859989512799,4.135575997983599,5.832055175292329,1.0
6438,0.0,-5.023384023059999,3.3876490289438963,6.142223375141099,1.0
6439,0.0,-5.251219975958795,3.8371999853700984,6.396297052311891,1.0
6440,0.0,-5.770775972851596,4.430615965267293,6.684087051214648,0.0
6441,0.0,-4.627936002253596,2.6623359919425926,7.016383248609695,1.0
6442,0.0,-5.618104024642403,1.2986650350935056,7.2160584480053895,1.0
6443,0.0,-6.109746887150772,1.581940917086154,7.313458325637402,1.0
6444,0.0,-6.505792002202403,2.157021823303685,7.432103894418864,0.0
6445,0.0,-6.1835959894644,2.2416050001212997,7.59388053116664,1.0
6446,0.0,-6.508444009540404,2.6147109922952065,7.762000906175738,1.0
6447,0.0,-6.2898559837296,2.853361985056503,7.958104230597878,0.0
6448,0.0,-6.768796013599608,6.172668999916007,8.172106379477116,1.0
6449,0.0,-5.8011760249280035,5.757274019836105,8.635056554470816,1.0
6450,0.0,-7.0922919812331955,7.077942973697496,9.066852105958525,1.0
6451,0.0,-6.650959987405596,6.508638074720141,9.597697828985837,1.0
6452,0.0,-6.8924999849852036,5.660570105419524,10.085845684589847,1.0
6453,0.0,-5.855435991276804,2.1728369921381008,10.51038844249631,1.0
6454,0.0,-6.920423999061204,4.012962003367104,10.673351216906667,1.0
6455,0.0,-5.6456119949859955,4.374469997664098,10.974323367159199,1.0
6456,0.0,-6.96292001724,5.366596021061997,11.302408616984007,1.0
6457,0.0,0.0,-3.373227002262303,11.704903318563657,1.0
6458,0.0,0.0,-3.8023529697038967,11.392567485020852,1.0
6459,0.0,0.0,-2.25549691814718,11.040497765603824,0.0
6460,0.0,-2.602106644242672,0.28803900400600524,10.831655458367974,1.0
6461,0.0,-7.647226743257232,5.326900738172834,10.853258383668425,1.0
6462,0.0,-8.365906634688324,5.847256635885026,11.252775939031388,1.0
6463,0.0,-9.358580018281499,5.419028016965699,11.691320186722765,1.0
6464,0.0,-8.23136794995,6.373077946442103,12.097747287995192,0.0
6465,0.0,-8.665343974086,6.400754984891696,12.57572813397835,1.0
6466,0.0,-8.853895993222391,6.607156983442691,13.055784757845228,1.0
6467,0.0,-7.9899799890444,5.90743105450242,13.55132153160343,1.0
6468,0.0,-7.190919992930399,4.61577151729034,13.99437886069111,1.0
6469,0.0,-5.574087999821604,2.8816030008755034,14.340561724487886,1.0
6470,0.0,-5.9722760131272,2.5351070010909025,14.556681949553548,1.0
6471,0.0,-6.172543982048004,3.248695996779807,14.746814974635365,1.0
6472,0.0,-7.4493880052559955,4.998883002549995,14.990467174393851,1.0
6473,0.0,-5.511996008394804,2.8360110115088006,15.3653833995851,1.0
6474,0.0,-6.0509200220124,2.6226700291061973,15.57808422544826,1.0
6475,0.0,-7.667207983502796,2.6237911261045435,15.774784477631224,1.0
6476,0.0,-5.673615993020003,0.9426458129407163,15.971568812089064,1.0
6477,0.0,-6.455571972366,1.6217739404186968,16.042267248059616,1.0
6478,0.0,-6.6108359935347965,2.1803189918694965,16.16390029359102,1.0
6479,0.0,-7.200415991294795,3.6057859995196013,16.327424217981232,1.0
6480,0.0,-8.195551950918396,3.4664779447935965,16.5978581679452,1.0
6481,0.0,-5.946520009034796,-0.4200109683953075,16.857844013804723,0.0
6482,0.0,-5.365956019391196,-1.7387579940032012,16.818954109323673,1.0
6483,0.0,-6.377703980442804,-2.2264460074005035,16.657957998767824,1.0
6484,0.0,-5.514336004019603,-4.636426576571258,16.451805590675185,1.0
6485,0.0,-5.8287639884984035,-2.058308022777397,16.022506833585254,1.0
6486,0.0,-5.024044000393596,-1.6503020006225038,15.831922757402161,1.0
6487,0.0,-5.782620005369604,-1.472274004722399,15.679117016603781,1.0
6488,0.0,-4.032015981201599,-3.382454019100801,15.542795349499857,1.0
6489,0.0,-4.750083996767196,-1.537568024012904,15.229605162546079,1.0
6490,0.0,-6.0835919818991995,-0.021687032182800436,15.087237752915254,1.0
6491,0.0,-4.168411496562048,-1.8517651403167195,15.08522969437981,1.0
6492,0.0,-2.8237159914912,-3.18839218230042,14.913769959165299,0.0
6493,0.0,-3.2075257237663317,-4.478834286543169,14.61854846080415,1.0
6494,0.0,-5.104091999532396,-1.630944002089402,14.203841582420523,1.0
6495,0.0,-5.0109399900975955,0.4574770007076978,14.052828248893727,1.0
6496,0.0,-3.7031279969255997,-1.8886770345578978,14.087139023946804,1.0
6497,0.0,-3.3362280042155996,-2.5942440028133973,13.912261520746998,1.0
6498,0.0,-5.0565000085872,-5.67005398378347,13.672053742708721,1.0
6499,0.0,-2.8301587639359957,-2.8687751211606902,13.147048744210252,1.0
6500,0.0,-4.401996001422396,-2.8808013653798614,12.881421418176856,1.0
6501,0.0,-2.3439120104331956,-3.5261699738024013,12.614680551012054,1.0
6502,0.0,-4.431631992098795,-2.682417995362405,12.288183331215535,1.0
6503,0.0,-4.7164400320928035,-1.3023189705354943,12.039811294607905,1.0
6504,0.0,-4.722190959602364,-1.6595170403106358,11.919226204743508,1.0
6505,0.0,-3.311940971320464,-2.045363054466634,11.76556721952956,1.0
6506,0.0,-4.513052004413196,-6.118194982998175,11.57618175152339,1.0
6507,0.0,-4.522308968685492,-6.041705017170438,11.009682216060597,0.0
6508,0.0,-5.036457476929727,-3.4397047809140107,10.450265084841112,1.0
6509,0.0,-4.7918195692865275,-3.27130742686267,10.131773901423148,1.0
6510,0.0,-3.07801002718254,-3.482695969700163,9.828875065602531,1.0
6511,0.0,-5.893070320706196,1.5615473174199925,9.50640321655622,1.0
6512,-0.8770009987149763,-6.291403984793208,0.0,9.62351926536272,1.0
6513,0.0,-5.3186975372341685,-0.47065746703422917,9.62351926536272,1.0
6514,-2.7144736889610797,-6.7377639837363965,1.2274492927967913,9.579939870266958,1.0
6515,0.0,-4.187153483695596,0.985711198546452,9.671998567226717,1.0
6516,0.0,-6.1285679831556,0.44584588234109646,9.7459269071177,1.0
6517,0.0,-6.029343999393204,0.8064849999680028,9.779365348293284,0.0
6518,0.0,-6.714552044883204,-1.6517099694528987,9.839851723290883,1.0
6519,-2.7001639501018717,-6.505711955063603,0.0,9.686915615008207,1.0
6520,-2.7677010001536675,-6.344196000097596,0.0,9.686915615008214,1.0
6521,-0.671714013739372,-6.1863080091548035,0.0,9.686915615008214,1.0
6522,0.0,-6.097663958525604,-0.24205005443469574,9.686915615008214,1.0
6523,0.0,-5.967876008042796,-0.12944503359568493,9.664503572930927,1.0
6524,-1.5061873262707515,-5.821928019996408,0.0,9.652517921672068,1.0
6525,0.0,-5.69073998254392,-0.32603600315087977,9.652517921672068,1.0
6526,-1.389893032174566,-5.516000014297595,0.0,9.622329402861801,1.0
6527,-0.3542520342371738,-5.346672021849599,0.0,9.622329402861801,1.0
6528,-0.7534300188343792,-5.164612020018804,0.0,9.622329402861801,0.0
6529,-1.1246250418351758,-5.013444045557604,0.0,9.622329402861801,1.0
6530,0.0,-4.822671956077608,-1.0853180482765898,9.622329402861801,1.0
6531,0.0,-4.563811991684796,-0.8500881617847664,9.52183699098434,1.0
6532,0.0,-4.3345679955456,-0.22665319299179743,9.443125124152417,1.0
6533,-0.27762864485726846,-4.2017126324313,0.0,9.422138717393917,1.0
6534,-0.19572399055596756,-3.994827999575196,0.0,9.422138717393917,1.0
6535,-0.664171661816563,-3.8446546625608917,0.0,9.422138717393922,0.0
6536,-0.8084390451045671,-3.7127960386395955,0.0,9.422138717393922,1.0
6537,-1.0156606323593205,-3.553912634793552,0.0,9.422138717393922,1.0
6538,-1.1016190022984684,-3.373900007613,0.0,9.422138717393928,1.0
6539,-1.3139826637148475,-3.185687989703604,0.0,9.422138717393928,1.0
6540,-1.2357535421910284,-2.952596013324,0.0,9.422138717393928,1.0
6541,-0.9957889885687756,-2.690263984468404,0.0,9.422138717393931,1.0
6542,-1.1984330059434705,-2.490788006528796,0.0,9.422138717393931,1.0
6543,-1.3659810020256677,-2.320572003609996,0.0,9.422138717393931,1.0
6544,-1.3293988284662595,-2.154131830750488,0.0,9.422138717393935,1.0
6545,-1.4379360307458078,-1.9815200091536038,0.0,9.422138717393935,1.0
6546,-1.1133439935504679,-1.708051998012396,0.0,9.422138717393935,1.0
6547,-0.8530468841073514,-1.4092680066264,0.0,9.422138717393938,1.0
6548,-0.7883333522952073,-1.2967879995156,0.0,9.422138717393938,1.0
6549,-0.9664600016503762,-1.239567998933604,0.0,9.422138717393938,1.0
6550,-1.0878119870196683,-1.222547987879196,0.0,9.422138717393862,1.0
6551,-1.2420710030081719,-1.467416004756,0.0,9.422138717393862,1.0
6552,-1.1982440137565713,-1.5033320111988,0.0,9.422138717393862,1.0
6553,-1.1292749971253715,-1.4357519964996002,0.0,9.422138717393869,1.0
6554,-1.151009998717075,-1.3487399964344038,0.0,9.422138717393869,1.0
6555,-0.9631390968833622,-1.1616359949256008,0.0,9.422138717393869,1.0
6556,-0.3259949147615021,-1.0442159137805302,0.0,9.422138717393876,1.0
6557,0.0,-0.923451658579362,-0.04468134342493513,9.422138717393876,1.0
6558,0.0,-0.8845101976095913,-0.10733480598620582,9.418001555965642,1.0
6559,0.0,-0.5957534659354283,-0.31899453353027174,9.408063148003956,1.0
6560,0.0,-0.49078399943720036,-0.24266500327779966,9.378526617121524,1.0
6561,0.0,-0.469731998652,-0.2733319968543003,9.356057635336542,1.0
6562,0.0,-0.4453480039692,-0.05594299714410006,9.330749117109292,1.0
6563,-0.16312751117439542,-0.40146000050469355,0.0,9.32556920996632,1.0
6564,-0.34069541464403585,-0.3816800023068,0.0,9.32556920996632,1.0
6565,-0.21351099550257124,-0.2942559966456,0.0,9.325569209966327,1.0
6566,-0.17554781794519866,-0.2298808190903268,0.0,9.325569209966327,1.0
6567,-0.12850944687264848,-0.2076224484938772,0.0,9.325569209966327,1.0
6568,-0.03722999770807116,-0.15267599875359958,0.0,9.325569209966334,1.0
6569,-0.017551999008271577,-0.0941599991028,0.0,9.325569209966334,1.0
6570,-0.045024001515070876,-0.0502800000819996,0.0,9.325569209966334,1.0
6571,0.0,-0.0354720003816,-0.0442560003258003,9.325569209966334,1.0
6572,0.0,-0.0230814919226844,-0.08948150800831531,9.32147143215839,1.0
6573,0.0,-0.014640000168,0.0108330000888,9.313186107342805,1.0
6574,0.0,-0.012551999877599999,-0.0487380004401,9.313998582349464,1.0
6575,0.0,-0.0041400001340004,-0.0854639997138996,9.309485804530937,1.0
6576,0.0,0.0,-0.1296090002976003,9.301572471224095,1.0
6577,0.0,0.0,-0.1660200012380997,9.289571637863206,1.0
6578,0.0,0.0,-0.1965360010374,9.274199415526345,1.0
6579,0.0,0.0,-0.3169867960374489,9.256001637652512,1.0
6580,0.0,-9.306129726531192e-05,-0.28090087992614615,9.226651008389785,1.0
6581,0.0,-0.0054600000579996,-0.0200459999486001,9.200641667655884,1.0
6582,0.0,-0.0028400000759999998,-0.1208500017860997,9.198785556549531,1.0
6583,0.0,-0.0013800000179999999,-0.1969890010347003,9.187595741569337,1.0
6584,0.0,-0.0004400000000004,-0.1904410029027993,9.16935601925131,1.0
6585,0.0,0.0,-0.16988400040740032,9.151722593056606,1.0
6586,0.0,0.0,-0.0951300004641003,9.135992593018884,1.0
6587,0.0,0.0,-0.0936420002885997,9.12718425964258,1.0
6588,0.0,0.0,-0.0921750005369997,9.118513704060302,1.0
6589,0.0,0.0,-0.0941280002784,9.109978981788357,1.0
6590,0.0,0.0,-0.1412580008205,9.101263426207023,1.0
6591,0.0,0.0,-0.18128999802600002,9.088183981686607,1.0
6592,0.0,0.0,-0.1403459989598997,9.071397870758274,1.0
6593,0.0,0.0,-0.09498900047069969,9.05840287085458,1.0
6594,0.0,0.0,-0.1013789998698003,9.049607593033219,1.0
6595,0.0,0.0,-0.11340900027,9.04022064860083,1.0
6596,0.0,0.0,-0.1186829998440003,9.029719815242498,1.0
6597,0.0,0.0,-0.13326900046200002,9.018730648590275,1.0
6598,0.0,0.0,-0.1871249978940003,9.006390926325276,1.0
6599,0.0,0.0,-0.18023999909850003,8.989064537631386,1.0
6600,0.0,0.0,-0.1151579998359,8.97237564882597,1.0
6601,0.0,0.0,-0.1139190009642,8.961712871063387,1.0
6602,0.0,0.0,-0.11799000039449971,8.951164815418553,1.0
6603,0.0,0.0,-0.11742300042450031,8.940239815382025,1.0
6604,0.0,0.0,-0.1182150009074997,8.92936731534272,1.0
6605,0.0,0.0,-0.108738000297,8.918421481925359,1.0
6606,0.0,0.0,-0.16883100053730002,8.908353148564526,1.0
6607,0.0,0.0,-0.1954410002928,8.892720648514777,1.0
6608,-9.856999000265173,0.0,-10.000000000000002,8.874624259598777,1.0
6609,-9.890154999470473,0.0,-10.000000000000002,7.9486983336728505,1.0
6610,-9.890577999232873,0.0,-10.000000000000002,7.022772407746925,1.0
6611,-9.894027999462374,0.0,-10.000000000000002,6.096846481820999,1.0
6612,-9.896097999744374,0.0,-10.000000000000002,5.170920555895074,1.0
6613,0.0,0.0,-0.1047930000068997,4.244994629969148,1.0
6614,0.0,0.0,-0.1043520001101,4.235291574412954,1.0
6615,0.0,0.0,-0.1067190005481003,4.225629352180538,1.0
6616,-9.811821997981573,0.0,-10.000000000000002,4.215747963240899,1.0
6617,0.0,0.0,-0.1745460012744,3.2898220373149734,1.0
6618,0.0,0.0,-0.1015620009756003,3.2736603705303065,1.0
6619,-9.897450999415273,0.0,-10.000000000000002,3.264256481551084,1.0
6620,0.0,0.0,-0.0981000002151,2.3383305556251583,1.0
6621,0.0,0.0,-0.0998700005367,2.329247222271909,1.0
6622,0.09926700024717128,0.0,0.0,2.3199999999999923,1.0
6623,0.09459600066597189,0.0,0.0,2.3199999999999923,1.0
